Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Malcolm X,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,biographical epic controversial influential black nationalist leader early life career small time gangster ministry member nation islam islam nation islam black activist african american civil right
Nan bei Shao Lin,"In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate.",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ancient china zhi ming train legendary northern shaolin temple avenge death father hand nefarious magistrate baldness despot birthday imperial palace frame
Meatballs III: Summer Job,The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ghost dead porn star come earth help nerd sex life porn star teen sex comedy brief slimehouse timeframe
Il caso Moro,The story of the infamous 1978 kidnapping of former Italian prime minister Aldo Moro by the left-wing terrorists from the Red Brigades.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,story infamous kidnap former italian prime minister aldo moro leave wing terrorists red brigade domestic terrorism italian politician terrorist assassination man kill
Mr. Bharath,"Bharath, born out of wedlock, seeks revenge for his mother by making his father publicly accept him as a son. His father, now an industrialist, soon finds competition in the form of Bharath.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bharath bear wedlock seek revenge mother make father publicly accept son father industrialist soon find competition form bharath character name title word title orphanage bankruptcy builder
Third Dimensional Murder,A man tells his harrowing story of one evening at midnight being alerted by a telephone call from his Aunt Tilly in distress at the old deserted Smith mansion. The man drove the two hours to the isolated mansion to find that it wa...,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,man tell harrow story even midnight alert telephone call aunt tilly distress old desert smith mansion man drive hours isolate mansion find wa dimensional mansion monster telephone
My Little Pony: Equestria Girls,"Via a magic mirror, Twilight Sparkle travels into an alternate universe in order to recover a crown that was stolen from the Crystal Empire. Upon her arrival she is horrified to learn that she has turned into a human.",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,via magic mirror twilight sparkle travel alternate universe order recover crown steal crystal empire upon arrival horrify learn turn human magic friendship high school apology dance
Otello,"Verdi&apos;s famous opera is brought to life in this production. The immortal tale of the noble Moor and his beautiful young wife, and of his lieutenant, whose jealousy and lust for power lead him to commit the ultimate treason.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,verdi famous opera bring life production immortal tale noble moor beautiful young wife lieutenant whose jealousy lust power lead commit ultimate treason italy character name title othello character desdemona character iago character
Do ma daan,"The movie is set in chaotic 1920&apos;s China, when warlords fought each other for power while Sun Yat-Sen&apos;s underground movement tried to establish a democratic republic. The movie tells the story of three young women and two young me...",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie set chaotic china warlords fight power sun yat sen underground movement try establish democratic republic movie tell story young women young opera gun china peking opera
Red Headed Stranger,"Revisionist western about fallen preacher Shay, who guns down his wife Raysha for running off with another man. Wandering, he meets single mom Laurie. However, helpless sheriff Scoby wants Shay to help him fight the villainous Cla...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,revisionist western fall preacher shay gun wife raysha run another man wander meet single mom laurie helpless sheriff scoby want shay help fight villainous cla newlywed couple montana cover wagon dead wolf church
"Rita, Sue and Bob Too","Realistic story of working-class Yorkshire life, alternately serious and light-hearted, as two schoolgirls have a sexual fling with a married man.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,realistic story work class yorkshire life alternately serious light hearted schoolgirls sexual fling marry man affair northern england work class british sex comedy british renaissance
River&apos;s Edge,"A high school slacker commits a shocking act and proceeds to let his friends in on the secret. However, the friends&apos; reaction is almost as ambiguous and perplexing as the crime itself.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,high school slacker commit shock act proceed let friends secret friends reaction almost ambiguous perplex crime child drive car child gun drug guitarist riverbank
Rosa Luxemburg,"After years of political agitation, Rosa Luxemburg, Karl Liebknecht, and Leo Jogiches form a revolutionary German party, the Spartacists.",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,years political agitation rosa luxemburg karl liebknecht leo jogiches form revolutionary german party spartacists applause dream title direct female unhappy end knock unconscious
Offret,"At the dawn of World War III, a man searches for a way to restore peace to the world and finds he must give something in return.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dawn world war iii man search way restore peace world find must give something return long take arson slow cinema spirituality witchcraft
Umi to dokuyaku,Downed American fliers in WWII are vivisected by Japanese surgeons in cruel medical experiments.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,american fliers wwii vivisect japanese surgeons cruel medical experiment torture bomber year air force
Seize the Day,"Seize the Day is about a man, Ray Stevenson (James S. Cacciatore) who had dreams of changing the world, but through some poor decisions he made in his life he has lost everything. Frustrated and dying of cancer he blames one man f...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,seize day man ray stevenson jam cacciatore dream change world poor decisions make life lose everything frustrate die cancer blame man f nan
Shadows in Paradise,"During a military raid to rescue in Iraq, Max Forrester&apos;s teammate and girlfriend Sasha, disappears mysteriously. Two years later, Max, who has since retired from the army receives a call from his former commander Captain Dyer, wh...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,military raid rescue iraq max forrester teammate girlfriend sasha disappear mysteriously years later max since retire army receive call former commander captain dyer wh bind gag tape gag tape mouth iraq military
Stripper Wives,"A group of women wanting to enrich their lives, sign up to a class teaching striptease.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,group women want enrich live sign class teach striptease housewives milf stripper sexploitation film female topless nudity
Tenue de soirée,A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the fight and proceeds to seduce first the wife and then the husband. Then Bob teaches the couple how to be burglars and they join him...,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bisexual petty criminal name bob encounter marry couple argue bar bob break fight proceed seduce first wife husband bob teach couple burglars join men love bisexual gay sex farce menage trois
Qing chun shi lian,The intersecting lives and relationships of a group of 20-somethings in Taipei are tested after a tragic incident that connects them all.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,intersect live relationships group somethings taipei test tragic incident connect nan
Tiempo de silencio,"Adaptation of the novel by Martin Santos, which describes the society of the late 1940s, where humans lived like rats.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,adaptation novel martin santos describe society late humans live like rat abortion shanty town shack madrid spain mouse
Toby McTeague,"Toby is a teenager who doesn&apos;t care much about school. In fact, he has his eyes on the title of a prestigious dog-sleigh race. He will have to undergo extensive training in order to win it.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,toby teenager care much school fact eye title prestigious dog sleigh race undergo extensive train order win teenager dog race
Touch and Go,"An ice hockey star is accosted by a youth gang who attempt to rob him; after he chases them off he catches the youngest member and gives him a ride home, where he meets the boy&apos;s mother. A romantic plot ensues, as well as a confro...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,ice hockey star accost youth gang attempt rob chase catch youngest member give ride home meet boy mother romantic plot ensue well confro scene open credit ice skate locker room rear nudity nudity
Vera,"Vera lives in the shadow of her famous father. Tired of her superficial life and relationships, she drifts through Roman high society. When she injures a child in a traffic accident in the suburbs, she forms an intense relationshi...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vera live shadow famous father tire superficial life relationships drift roman high society injure child traffic accident suburbs form intense relationshi nan
El viaje a ninguna parte,The movie tells the story of a family of comedians that work in the towns of Spain during the 40&apos;s and 50&apos;s. Life gets very tough for them since they cannot compete any longer with cinema. We assist to the end of an era.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,movie tell story family comedians work towns spain life get tough since cannot compete longer cinema assist end era spain comedian post war
Wahnfried,Richard&apos;s Wagner and his wife Cosima.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,richard wagner wife cosima female nudity female topless nudity bath female rear nudity
When the North Wind Blows,Avakum (Henry Brandon) is an old trapper who is having a harder and harder time getting by because of the dwindling wildlife in the region. One day he is on a tiger hunt when a big cat attacks his friend&apos;s son. Ava tries to shoot ...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,avakum henry brandon old trapper harder harder time get dwindle wildlife region day tiger hunt big cat attack friend son ava try shoot wildlife trapper wilderness nature alaska
El año de las luces,Political and religious prejudices are destroying the relationship between two teenagers in wartime Spain.,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,political religious prejudice destroy relationship teenagers wartime spain sanatorium footsie reference francisco franco silhouette undress
It&apos;s a Wonderful Life,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,angel send heaven help desperately frustrate businessman show life would like never exist christmas small town life alternate history guardian angel angel earth
